Entity,Code,Year,"Age-standardized deaths from prostate cancer in males in those aged all ages per 100,000 people"
Uzbekistan,UZB,2009,1.371466
Uzbekistan,UZB,2010,0.9971437
Uzbekistan,UZB,2011,0.97815627
Uzbekistan,UZB,2012,1.3621814
Uzbekistan,UZB,2013,1.5898782
Uzbekistan,UZB,2014,2.1525981
Uzbekistan,UZB,2015,2.0811632
Uzbekistan,UZB,2016,2.5035343
Uzbekistan,UZB,2017,3.5235581
Uzbekistan,UZB,2018,3.6167274
Uzbekistan,UZB,2019,3.679976
Uzbekistan,UZB,2020,3.5182831
Uzbekistan,UZB,2021,2.6174324
Uzbekistan,UZB,2022,2.186421
Uzbekistan,UZB,2023,2.995149
Venezuela,VEN,1955,8.88929
Venezuela,VEN,1956,7.456152
Venezuela,VEN,1957,8.558014
Venezuela,VEN,1958,9.169957
Venezuela,VEN,1959,8.404537
Venezuela,VEN,1960,10.065654
Venezuela,VEN,1961,10.006601
Venezuela,VEN,1962,10.9835
Venezuela,VEN,1963,10.123201
Venezuela,VEN,1964,10.833483
Venezuela,VEN,1965,11.653564
Venezuela,VEN,1966,13.5711565
Venezuela,VEN,1967,12.706663
Venezuela,VEN,1968,13.316094
Venezuela,VEN,1969,14.075174
Venezuela,VEN,1970,12.727996
Venezuela,VEN,1971,10.976774
Venezuela,VEN,1972,10.830343
Venezuela,VEN,1973,12.040305
Venezuela,VEN,1974,12.916784
Venezuela,VEN,1975,12.203465
Venezuela,VEN,1976,14.406256
Venezuela,VEN,1977,13.592909
Venezuela,VEN,1978,14.207601
Venezuela,VEN,1979,12.002013
Venezuela,VEN,1980,14.036707
Venezuela,VEN,1981,12.910635
Venezuela,VEN,1982,14.23318
Venezuela,VEN,1983,15.6883
Venezuela,VEN,1985,15.45967
Venezuela,VEN,1986,13.6935835
Venezuela,VEN,1987,17.394497
Venezuela,VEN,1988,16.926039
Venezuela,VEN,1989,16.660357
Venezuela,VEN,1990,21.278055
Venezuela,VEN,1992,22.93531
Venezuela,VEN,1993,21.841177
Venezuela,VEN,1994,26.22229
Venezuela,VEN,1996,24.765804
Venezuela,VEN,1997,23.682993
Venezuela,VEN,1998,23.580715
Venezuela,VEN,1999,23.560394
Venezuela,VEN,2000,25.280087
Venezuela,VEN,2001,26.075642
Venezuela,VEN,2002,25.51834
Venezuela,VEN,2003,26.078825
Venezuela,VEN,2004,25.993553
Venezuela,VEN,2005,25.931856
Venezuela,VEN,2006,25.65908
Venezuela,VEN,2007,25.226568
Venezuela,VEN,2008,27.626013
Venezuela,VEN,2009,26.053883
Venezuela,VEN,2010,27.54071
Venezuela,VEN,2011,28.178381
Venezuela,VEN,2012,26.813843
Venezuela,VEN,2013,25.967735
Venezuela,VEN,2014,26.821333
Venezuela,VEN,2015,26.980886
Venezuela,VEN,2016,28.028564
