Entity,Code,Year,"Age-standardized deaths from breast cancer in females in those aged all ages per 100,000 people"
Kazakhstan,KAZ,2005,16.51328
Kazakhstan,KAZ,2006,16.671335
Kazakhstan,KAZ,2007,15.8661175
Kazakhstan,KAZ,2008,16.524046
Kazakhstan,KAZ,2009,15.455109
Kazakhstan,KAZ,2010,15.787375
Kazakhstan,KAZ,2011,14.6708555
Kazakhstan,KAZ,2012,15.428885
Kazakhstan,KAZ,2013,14.749949
Kazakhstan,KAZ,2014,13.067092
Kazakhstan,KAZ,2015,13.144543
Kazakhstan,KAZ,2016,12.608489
Kazakhstan,KAZ,2017,11.85377
Kazakhstan,KAZ,2018,11.9447775
Kazakhstan,KAZ,2019,10.614159
Kazakhstan,KAZ,2020,10.248508
Kazakhstan,KAZ,2021,10.725657
Kazakhstan,KAZ,2022,8.911156
Kazakhstan,KAZ,2023,8.900967
Kuwait,KWT,1972,5.957344
Kuwait,KWT,1975,10.64809
Kuwait,KWT,1976,14.795874
Kuwait,KWT,1977,5.9808636
Kuwait,KWT,1978,4.2493744
Kuwait,KWT,1979,12.014375
Kuwait,KWT,1980,13.898721
Kuwait,KWT,1981,13.130933
Kuwait,KWT,1982,11.195383
Kuwait,KWT,1983,12.710177
Kuwait,KWT,1984,10.655266
Kuwait,KWT,1985,10.268384
Kuwait,KWT,1986,15.016518
Kuwait,KWT,1987,7.199912
Kuwait,KWT,1993,12.983225
Kuwait,KWT,1994,11.525161
Kuwait,KWT,1995,16.58312
Kuwait,KWT,1996,14.031856
Kuwait,KWT,1997,13.421785
Kuwait,KWT,1998,13.693707
Kuwait,KWT,1999,15.683751
Kuwait,KWT,2000,13.335195
Kuwait,KWT,2001,14.898414
Kuwait,KWT,2002,14.576894
Kuwait,KWT,2003,15.411703
Kuwait,KWT,2004,18.955925
Kuwait,KWT,2005,15.12292
Kuwait,KWT,2006,14.0090275
Kuwait,KWT,2007,15.287024
Kuwait,KWT,2008,15.361122
Kuwait,KWT,2009,16.056658
Kuwait,KWT,2010,14.623421
Kuwait,KWT,2011,13.22171
Kuwait,KWT,2012,13.919061
Kuwait,KWT,2013,11.364699
Kuwait,KWT,2014,15.7057905
Kuwait,KWT,2015,14.908594
Kuwait,KWT,2016,15.846389
Kuwait,KWT,2017,13.208093
Kuwait,KWT,2018,14.033676
Kuwait,KWT,2019,16.327236
Kuwait,KWT,2022,11.806122
Kuwait,KWT,2023,13.136883
Kyrgyzstan,KGZ,1981,8.849385
Kyrgyzstan,KGZ,1982,9.729833
Kyrgyzstan,KGZ,1985,10.438469
Kyrgyzstan,KGZ,1986,11.226082
Kyrgyzstan,KGZ,1987,10.035992
Kyrgyzstan,KGZ,1988,11.536375
Kyrgyzstan,KGZ,1989,9.756226
Kyrgyzstan,KGZ,1990,9.61063
Kyrgyzstan,KGZ,1991,9.628888
Kyrgyzstan,KGZ,1992,11.749927
Kyrgyzstan,KGZ,1993,10.070967
Kyrgyzstan,KGZ,1994,12.378908
Kyrgyzstan,KGZ,1995,11.785048
Kyrgyzstan,KGZ,1996,10.560476
Kyrgyzstan,KGZ,1997,11.024432
Kyrgyzstan,KGZ,1998,10.007031
Kyrgyzstan,KGZ,1999,11.611447
Kyrgyzstan,KGZ,2000,9.962978
Kyrgyzstan,KGZ,2001,10.835288
Kyrgyzstan,KGZ,2002,11.251459
Kyrgyzstan,KGZ,2003,12.597551
Kyrgyzstan,KGZ,2004,11.577768
Kyrgyzstan,KGZ,2005,9.818647
Kyrgyzstan,KGZ,2006,11.254149
Kyrgyzstan,KGZ,2007,10.46716
Kyrgyzstan,KGZ,2008,10.680168
Kyrgyzstan,KGZ,2009,11.739569
Kyrgyzstan,KGZ,2010,9.737699
Kyrgyzstan,KGZ,2011,12.662604
Kyrgyzstan,KGZ,2012,9.943219
Kyrgyzstan,KGZ,2013,9.351088
Kyrgyzstan,KGZ,2014,11.46425
Kyrgyzstan,KGZ,2015,11.086256
Kyrgyzstan,KGZ,2016,8.919232
Kyrgyzstan,KGZ,2017,9.486263
Kyrgyzstan,KGZ,2018,11.608175
Kyrgyzstan,KGZ,2019,10.360718
Kyrgyzstan,KGZ,2020,10.907459
Kyrgyzstan,KGZ,2021,10.450645
Kyrgyzstan,KGZ,2022,8.513571
Kyrgyzstan,KGZ,2023,9.619014
Latvia,LVA,1980,14.407492
Latvia,LVA,1981,16.471977
Latvia,LVA,1982,13.418938
Latvia,LVA,1983,15.542982
Latvia,LVA,1984,16.02176
Latvia,LVA,1985,16.272673
Latvia,LVA,1986,18.034004
Latvia,LVA,1987,19.07044
Latvia,LVA,1988,16.822369
Latvia,LVA,1989,17.261158
Latvia,LVA,1990,18.558195
Latvia,LVA,1991,18.304697
Latvia,LVA,1992,17.150036
Latvia,LVA,1993,19.742962
Latvia,LVA,1994,18.6685
Latvia,LVA,1995,18.981659
Latvia,LVA,1996,19.582373
Latvia,LVA,1997,18.648495
Latvia,LVA,1998,18.81147
Latvia,LVA,1999,19.667706
Latvia,LVA,2000,19.911516
Latvia,LVA,2001,19.658688
Latvia,LVA,2002,20.267366
Latvia,LVA,2003,18.696836
Latvia,LVA,2004,20.560242
Latvia,LVA,2005,18.932798
Latvia,LVA,2006,20.674496
Latvia,LVA,2007,17.68232
Latvia,LVA,2008,19.675879
Latvia,LVA,2009,20.244627
Latvia,LVA,2010,19.102938
Latvia,LVA,2011,19.840881
Latvia,LVA,2012,17.540445
Latvia,LVA,2013,18.512129
Latvia,LVA,2014,18.16254
Latvia,LVA,2015,19.06043
Latvia,LVA,2016,19.546322
Latvia,LVA,2017,17.058985
Latvia,LVA,2018,17.56512
Latvia,LVA,2019,17.989939
Latvia,LVA,2020,18.759249
Latvia,LVA,2021,17.523045
Latvia,LVA,2022,15.923436
Latvia,LVA,2023,16.710217
Lebanon,LBN,2019,10.61245
Lebanon,LBN,2020,9.531899
Lebanon,LBN,2021,8.855346
Lebanon,LBN,2023,8.760222
Lithuania,LTU,1981,14.693328
Lithuania,LTU,1982,16.476934
Lithuania,LTU,1985,17.411942
Lithuania,LTU,1986,17.853539
Lithuania,LTU,1987,18.79875
Lithuania,LTU,1988,17.309553
Lithuania,LTU,1989,18.835545
Lithuania,LTU,1990,18.191065
Lithuania,LTU,1991,17.851883
Lithuania,LTU,1992,19.345995
Lithuania,LTU,1993,21.402073
Lithuania,LTU,1994,21.154974
Lithuania,LTU,1995,19.447487
Lithuania,LTU,1996,21.159819
Lithuania,LTU,1997,20.7802
Lithuania,LTU,1998,19.73205
Lithuania,LTU,1999,18.8723
Lithuania,LTU,2000,19.443077
Lithuania,LTU,2001,19.099451
Lithuania,LTU,2002,19.479013
Lithuania,LTU,2003,21.16271
Lithuania,LTU,2004,19.091412
Lithuania,LTU,2005,18.79436
Lithuania,LTU,2006,16.648941
Lithuania,LTU,2007,18.66165
Lithuania,LTU,2008,19.87143
Lithuania,LTU,2009,19.205093
Lithuania,LTU,2010,18.010279
Lithuania,LTU,2011,18.077427
Lithuania,LTU,2012,17.525713
Lithuania,LTU,2013,16.897064
Lithuania,LTU,2014,15.68602
Lithuania,LTU,2015,17.735712
Lithuania,LTU,2016,16.309092
Lithuania,LTU,2017,14.463748
Lithuania,LTU,2018,15.478363
Lithuania,LTU,2019,16.601408
Lithuania,LTU,2020,16.387627
Lithuania,LTU,2021,15.668866
Lithuania,LTU,2022,16.396418
Lithuania,LTU,2023,13.901053
Luxembourg,LUX,1967,24.69144
Luxembourg,LUX,1968,20.20019
Luxembourg,LUX,1969,27.4912
Luxembourg,LUX,1970,23.59734
Luxembourg,LUX,1971,25.147415
Luxembourg,LUX,1972,24.112595
Luxembourg,LUX,1973,22.829773
Luxembourg,LUX,1974,22.262457
Luxembourg,LUX,1975,26.599028
Luxembourg,LUX,1976,21.69824
Luxembourg,LUX,1977,28.841932
Luxembourg,LUX,1978,20.459354
Luxembourg,LUX,1979,23.687757
Luxembourg,LUX,1980,26.153143
Luxembourg,LUX,1981,29.537828
Luxembourg,LUX,1982,30.944027
Luxembourg,LUX,1983,22.72966
Luxembourg,LUX,1984,30.197731
Luxembourg,LUX,1985,33.139008
Luxembourg,LUX,1986,26.184444
Luxembourg,LUX,1987,27.291525
Luxembourg,LUX,1988,31.65077
Luxembourg,LUX,1989,25.88876
Luxembourg,LUX,1990,30.695595
Luxembourg,LUX,1991,25.741682
Luxembourg,LUX,1992,19.720734
Luxembourg,LUX,1993,29.128986
Luxembourg,LUX,1994,26.61642
Luxembourg,LUX,1995,27.892324
Luxembourg,LUX,1996,18.584867
Luxembourg,LUX,1997,21.008625
Luxembourg,LUX,1998,16.593786
Luxembourg,LUX,1999,19.003592
Luxembourg,LUX,2000,23.145823
Luxembourg,LUX,2001,22.725664
Luxembourg,LUX,2002,19.441717
Luxembourg,LUX,2003,19.903399
Luxembourg,LUX,2004,15.585015
Luxembourg,LUX,2005,15.556581
Luxembourg,LUX,2006,19.567522
Luxembourg,LUX,2007,15.343021
Luxembourg,LUX,2008,16.925503
Luxembourg,LUX,2009,18.743319
Luxembourg,LUX,2010,19.437597
Luxembourg,LUX,2011,17.616905
Luxembourg,LUX,2012,15.819769
Luxembourg,LUX,2013,17.985352
Luxembourg,LUX,2014,16.117231
Luxembourg,LUX,2015,18.999811
Luxembourg,LUX,2016,16.686228
Luxembourg,LUX,2017,19.35957
Luxembourg,LUX,2018,16.14544
Luxembourg,LUX,2019,15.614737
Luxembourg,LUX,2020,14.577808
Luxembourg,LUX,2021,13.995789
Luxembourg,LUX,2022,14.993479
Luxembourg,LUX,2023,11.9122095
Malaysia,MYS,2000,4.937622
Malaysia,MYS,2001,5.4057636
Malaysia,MYS,2002,5.7755947
Malaysia,MYS,2003,6.084286
Malaysia,MYS,2004,6.6292453
Malaysia,MYS,2005,7.0727854
Malaysia,MYS,2006,7.4899406
Malaysia,MYS,2007,7.8846793
Malaysia,MYS,2008,8.117574
Malaysia,MYS,2009,7.7957535
Malaysia,MYS,2010,7.5316916
Malaysia,MYS,2011,7.643157
Malaysia,MYS,2012,7.9514856
Malaysia,MYS,2013,8.102262
Malaysia,MYS,2014,8.088432
Malaysia,MYS,2015,7.9997673
Malaysia,MYS,2016,9.153258
Malaysia,MYS,2017,11.857997
Malaysia,MYS,2018,13.595042
Malaysia,MYS,2019,12.438032
Malaysia,MYS,2020,12.564613
Maldives,MDV,2000,0
Maldives,MDV,2001,0.96359116
Maldives,MDV,2002,0.81331813
Maldives,MDV,2003,1.3930384
Maldives,MDV,2004,3.5552862
Maldives,MDV,2005,1.0445387
Maldives,MDV,2007,3.2935708
Maldives,MDV,2008,3.2095926
Maldives,MDV,2010,5.872728
Maldives,MDV,2011,6.1633787
Maldives,MDV,2012,3.3990574
Maldives,MDV,2013,5.426802
Maldives,MDV,2014,3.5763042
Maldives,MDV,2015,1.9307414
Maldives,MDV,2016,0.8829268
Maldives,MDV,2017,0.6458807
Maldives,MDV,2018,2.4367712
Maldives,MDV,2019,2.2094333
Maldives,MDV,2020,6.394791
Maldives,MDV,2021,2.3480747
Malta,MLT,1965,25.782442
Malta,MLT,1967,25.89877
Malta,MLT,1968,22.414444
Malta,MLT,1969,27.455446
Malta,MLT,1970,27.461033
Malta,MLT,1971,26.5813
Malta,MLT,1972,27.846352
Malta,MLT,1973,24.436575
Malta,MLT,1974,31.650671
Malta,MLT,1975,25.68496
Malta,MLT,1976,29.743496
Malta,MLT,1977,29.41862
Malta,MLT,1978,37.398037
Malta,MLT,1979,35.61175
Malta,MLT,1980,42.027374
Malta,MLT,1981,34.093357
Malta,MLT,1982,32.683475
Malta,MLT,1983,32.10153
Malta,MLT,1984,33.037556
Malta,MLT,1985,36.782516
Malta,MLT,1986,27.224392
Malta,MLT,1987,27.733114
Malta,MLT,1988,34.317368
Malta,MLT,1989,30.681843
Malta,MLT,1990,28.995789
Malta,MLT,1991,32.604916
Malta,MLT,1992,31.202703
Malta,MLT,1993,38.243973
Malta,MLT,1994,40.87867
Malta,MLT,1995,35.98581
Malta,MLT,1996,31.467337
Malta,MLT,1997,25.14099
Malta,MLT,1998,31.523298
Malta,MLT,1999,26.454529
Malta,MLT,2000,35.65985
Malta,MLT,2001,23.444828
Malta,MLT,2002,21.010723
Malta,MLT,2003,22.438784
Malta,MLT,2004,18.503246
Malta,MLT,2005,21.654768
Malta,MLT,2006,22.366287
Malta,MLT,2007,21.709059
Malta,MLT,2008,17.04415
Malta,MLT,2009,26.42315
Malta,MLT,2010,19.460634
Malta,MLT,2011,20.412264
Malta,MLT,2012,18.54165
Malta,MLT,2013,18.950216
Malta,MLT,2014,17.22616
Malta,MLT,2015,17.243576
Malta,MLT,2016,16.428732
Malta,MLT,2017,14.127522
Malta,MLT,2018,19.685635
Malta,MLT,2019,16.453459
Malta,MLT,2020,19.132372
Malta,MLT,2021,13.334632
Malta,MLT,2022,16.739624
Martinique,MTQ,1970,17.759205
Martinique,MTQ,1971,12.8315
Martinique,MTQ,1974,17.338703
Martinique,MTQ,1975,12.654283
Martinique,MTQ,1981,6.550524
Martinique,MTQ,1982,14.928802
Martinique,MTQ,1985,24.401318
Martinique,MTQ,2000,12.455956
Martinique,MTQ,2001,13.9407425
Martinique,MTQ,2002,11.5151415
Martinique,MTQ,2003,14.243805
Martinique,MTQ,2004,13.567021
Martinique,MTQ,2005,18.31975
Martinique,MTQ,2006,11.806716
Martinique,MTQ,2007,13.458659
Martinique,MTQ,2008,13.731285
Martinique,MTQ,2009,14.180564
Martinique,MTQ,2010,9.385515
Martinique,MTQ,2011,12.560978
Martinique,MTQ,2013,18.91574
Martinique,MTQ,2014,16.749882
Martinique,MTQ,2015,14.669646
Martinique,MTQ,2016,19.02018
Mauritius,MUS,1961,1.9426634
Mauritius,MUS,1962,3.7226763
Mauritius,MUS,1963,4.185606
Mauritius,MUS,1964,4.7566156
Mauritius,MUS,1965,6.2856236
Mauritius,MUS,1966,4.633091
Mauritius,MUS,1967,6.116726
Mauritius,MUS,1968,5.607094
Mauritius,MUS,1969,6.260144
Mauritius,MUS,1970,8.01655
Mauritius,MUS,1971,4.4020824
Mauritius,MUS,1972,8.134409
Mauritius,MUS,1973,5.4779787
Mauritius,MUS,1974,6.1855826
Mauritius,MUS,1975,7.9695964
Mauritius,MUS,1976,4.366837
Mauritius,MUS,1977,9.848801
Mauritius,MUS,1978,6.0949183
Mauritius,MUS,1979,6.6413293
Mauritius,MUS,1980,6.058571
Mauritius,MUS,1981,8.234747
Mauritius,MUS,1982,7.3001595
Mauritius,MUS,1983,6.5152726
Mauritius,MUS,1984,7.165937
Mauritius,MUS,1985,7.7342935
Mauritius,MUS,1986,8.745216
Mauritius,MUS,1987,9.22965
Mauritius,MUS,1988,8.236406
Mauritius,MUS,1989,8.173021
Mauritius,MUS,1990,9.068645
Mauritius,MUS,1991,5.155352
Mauritius,MUS,1992,8.586973
Mauritius,MUS,1993,8.640097
Mauritius,MUS,1994,11.697564
Mauritius,MUS,1995,10.304235
Mauritius,MUS,1996,8.406927
Mauritius,MUS,1997,10.221652
Mauritius,MUS,1998,9.328061
Mauritius,MUS,1999,11.461852
Mauritius,MUS,2000,11.453234
Mauritius,MUS,2001,14.442543
Mauritius,MUS,2002,14.123016
Mauritius,MUS,2003,16.672522
Mauritius,MUS,2004,16.563276
Mauritius,MUS,2005,13.880874
Mauritius,MUS,2006,14.938372
Mauritius,MUS,2007,13.979681
Mauritius,MUS,2008,16.731459
Mauritius,MUS,2009,16.915928
Mauritius,MUS,2010,15.084455
Mauritius,MUS,2011,17.074696
Mauritius,MUS,2012,18.553715
Mauritius,MUS,2013,21.19703
Mauritius,MUS,2014,17.934786
Mauritius,MUS,2015,22.069593
Mauritius,MUS,2016,21.282518
Mauritius,MUS,2017,22.140772
Mauritius,MUS,2018,19.192804
Mauritius,MUS,2019,23.192377
Mauritius,MUS,2020,19.17301
Mauritius,MUS,2021,23.227844
Mauritius,MUS,2022,20.696356
Mauritius,MUS,2023,22.371756
Mayotte,MYT,2012,19.678652
Mayotte,MYT,2013,6.865661
Mayotte,MYT,2014,12.92235
Mayotte,MYT,2015,12.470757
Mayotte,MYT,2016,17.979633
Mexico,MEX,1955,2.950908
Mexico,MEX,1956,2.9363434
Mexico,MEX,1957,3.6519265
Mexico,MEX,1958,4.4540854
Mexico,MEX,1959,3.960568
Mexico,MEX,1960,4.055683
Mexico,MEX,1961,4.1753993
Mexico,MEX,1962,4.3097596
Mexico,MEX,1963,4.5857944
Mexico,MEX,1964,4.639074
Mexico,MEX,1965,4.3352666
Mexico,MEX,1966,4.120054
Mexico,MEX,1967,4.503831
Mexico,MEX,1968,4.3647676
Mexico,MEX,1969,4.992259
Mexico,MEX,1970,5.443262
Mexico,MEX,1971,5.7884526
Mexico,MEX,1972,5.497652
Mexico,MEX,1973,5.531462
Mexico,MEX,1974,5.87198
Mexico,MEX,1975,5.65259
Mexico,MEX,1976,5.6173997
Mexico,MEX,1977,6.279036
Mexico,MEX,1978,6.034562
Mexico,MEX,1979,6.228486
Mexico,MEX,1980,6.5115557
Mexico,MEX,1981,7.064608
Mexico,MEX,1982,6.768599
Mexico,MEX,1983,7.682616
Mexico,MEX,1984,6.876446
Mexico,MEX,1985,7.7850876
Mexico,MEX,1986,8.0937
Mexico,MEX,1987,8.911456
Mexico,MEX,1988,8.935557
Mexico,MEX,1989,9.124851
Mexico,MEX,1990,9.053151
Mexico,MEX,1991,9.3055
Mexico,MEX,1992,9.824491
Mexico,MEX,1993,10.08899
Mexico,MEX,1994,10.03885
Mexico,MEX,1995,10.543559
Mexico,MEX,1996,9.891517
Mexico,MEX,1997,9.901779
Mexico,MEX,1998,10.078373
Mexico,MEX,1999,9.929485
Mexico,MEX,2000,9.707832
Mexico,MEX,2001,9.620454
Mexico,MEX,2002,10.024058
Mexico,MEX,2003,9.7429085
Mexico,MEX,2004,10.112653
Mexico,MEX,2005,9.925501
Mexico,MEX,2006,10.153285
Mexico,MEX,2007,9.955921
Mexico,MEX,2008,10.349006
Mexico,MEX,2009,9.929609
Mexico,MEX,2010,9.917308
Mexico,MEX,2011,9.95903
Mexico,MEX,2012,10.363896
Mexico,MEX,2013,9.707439
Mexico,MEX,2014,10.3751
Mexico,MEX,2015,10.538617
Mexico,MEX,2016,10.8602085
Mexico,MEX,2017,10.885978
Mexico,MEX,2018,11.114808
Mexico,MEX,2019,11.195167
Mexico,MEX,2020,11.331241
Mexico,MEX,2021,11.012919
Mexico,MEX,2022,10.6119795
Moldova,MDA,1981,12.595648
Moldova,MDA,1982,12.447408
Moldova,MDA,1985,14.150259
Moldova,MDA,1986,14.65653
Moldova,MDA,1987,14.458011
Moldova,MDA,1988,14.161518
Moldova,MDA,1989,17.050043
Moldova,MDA,1990,16.066597
Moldova,MDA,1991,17.621769
Moldova,MDA,1992,17.093262
Moldova,MDA,1993,18.959538
Moldova,MDA,1994,19.947523
Moldova,MDA,1995,19.700254
Moldova,MDA,1996,19.206131
Moldova,MDA,1997,17.354492
Moldova,MDA,1998,15.742294
Moldova,MDA,1999,19.454685
Moldova,MDA,2000,17.701347
Moldova,MDA,2001,18.59437
Moldova,MDA,2002,19.30927
Moldova,MDA,2003,19.034271
Moldova,MDA,2004,17.73962
Moldova,MDA,2005,17.917004
Moldova,MDA,2006,19.374832
Moldova,MDA,2007,18.390635
Moldova,MDA,2008,19.897547
Moldova,MDA,2009,21.521385
Moldova,MDA,2010,18.205423
Moldova,MDA,2011,19.223824
Moldova,MDA,2012,17.831318
Moldova,MDA,2013,18.172115
Moldova,MDA,2014,17.83541
Moldova,MDA,2015,19.289537
Moldova,MDA,2016,18.45651
Moldova,MDA,2017,17.949724
Moldova,MDA,2018,21.86892
Moldova,MDA,2019,20.865286
Moldova,MDA,2020,20.69748
Moldova,MDA,2021,20.030184
Moldova,MDA,2022,18.673246
Moldova,MDA,2023,19.311806
Mongolia,MNG,1994,2.0453615
Mongolia,MNG,2016,3.6268108
Mongolia,MNG,2017,4.7318816
Mongolia,MNG,2018,5.517051
Mongolia,MNG,2019,5.7386107
Mongolia,MNG,2020,4.845332
Mongolia,MNG,2021,5.9783287
Mongolia,MNG,2022,4.7589126
Mongolia,MNG,2023,4.8696876
Montenegro,MNE,2000,19.051947
Montenegro,MNE,2001,16.228498
Montenegro,MNE,2002,18.454515
Montenegro,MNE,2003,13.311723
Montenegro,MNE,2004,14.473839
Montenegro,MNE,2005,17.72444
Montenegro,MNE,2006,21.155497
Montenegro,MNE,2007,18.772762
Montenegro,MNE,2008,16.703543
Montenegro,MNE,2009,15.904254
Montenegro,MNE,2017,21.798296
Montenegro,MNE,2019,22.609638
Netherlands,NLD,1950,25.65533
Netherlands,NLD,1951,27.017845
Netherlands,NLD,1952,27.076775
Netherlands,NLD,1953,25.944197
Netherlands,NLD,1954,25.772455
Netherlands,NLD,1955,25.625711
Netherlands,NLD,1956,26.502094
Netherlands,NLD,1957,25.525375
Netherlands,NLD,1958,26.839275
Netherlands,NLD,1959,27.168911
Netherlands,NLD,1960,27.57936
Netherlands,NLD,1961,27.732065
Netherlands,NLD,1962,26.598047
Netherlands,NLD,1963,27.416859
Netherlands,NLD,1964,28.873648
Netherlands,NLD,1965,29.733013
Netherlands,NLD,1966,29.075674
Netherlands,NLD,1967,31.436306
Netherlands,NLD,1968,30.22852
Netherlands,NLD,1969,30.214535
Netherlands,NLD,1970,29.801945
Netherlands,NLD,1971,30.237366
Netherlands,NLD,1972,30.840784
Netherlands,NLD,1973,31.211231
Netherlands,NLD,1974,30.612839
Netherlands,NLD,1975,29.832516
Netherlands,NLD,1976,28.852482
Netherlands,NLD,1977,28.656752
Netherlands,NLD,1978,28.564474
Netherlands,NLD,1979,29.827387
Netherlands,NLD,1980,28.686935
Netherlands,NLD,1981,29.77574
Netherlands,NLD,1982,29.791336
Netherlands,NLD,1983,29.61202
Netherlands,NLD,1984,28.587292
Netherlands,NLD,1985,29.671112
Netherlands,NLD,1986,29.30058
Netherlands,NLD,1987,30.306686
Netherlands,NLD,1988,30.281666
Netherlands,NLD,1989,30.28407
Netherlands,NLD,1990,29.801395
Netherlands,NLD,1991,30.426193
Netherlands,NLD,1992,29.95483
Netherlands,NLD,1993,29.870115
Netherlands,NLD,1994,29.872734
Netherlands,NLD,1995,28.414968
Netherlands,NLD,1996,28.89902
Netherlands,NLD,1997,28.677126
Netherlands,NLD,1998,27.629408
Netherlands,NLD,1999,28.489101
Netherlands,NLD,2000,26.080584
Netherlands,NLD,2001,25.697474
Netherlands,NLD,2002,25.865501
Netherlands,NLD,2003,24.614317
Netherlands,NLD,2004,23.789516
Netherlands,NLD,2005,23.181274
Netherlands,NLD,2006,23.20251
Netherlands,NLD,2007,21.574144
Netherlands,NLD,2008,22.451307
Netherlands,NLD,2009,20.678398
Netherlands,NLD,2010,20.734564
Netherlands,NLD,2011,20.91928
Netherlands,NLD,2012,19.829933
Netherlands,NLD,2013,19.11974
Netherlands,NLD,2014,17.745201
Netherlands,NLD,2015,19.030027
Netherlands,NLD,2016,18.334162
Netherlands,NLD,2017,17.549046
Netherlands,NLD,2018,16.552505
Netherlands,NLD,2019,16.275745
Netherlands,NLD,2020,16.308346
Netherlands,NLD,2021,16.38375
Netherlands,NLD,2022,15.925701
Netherlands,NLD,2023,15.368966
New Zealand,NZL,1950,25.765213
New Zealand,NZL,1951,25.872015
New Zealand,NZL,1952,27.287298
New Zealand,NZL,1953,24.367924
New Zealand,NZL,1954,24.258163
New Zealand,NZL,1955,26.472036
New Zealand,NZL,1956,21.70046
New Zealand,NZL,1957,26.051813
New Zealand,NZL,1958,24.992659
New Zealand,NZL,1959,23.501022
New Zealand,NZL,1960,22.217234
New Zealand,NZL,1961,28.287931
New Zealand,NZL,1962,23.952656
New Zealand,NZL,1963,25.453588
New Zealand,NZL,1964,26.055428
New Zealand,NZL,1965,26.480995
New Zealand,NZL,1966,24.73478
New Zealand,NZL,1967,27.35404
New Zealand,NZL,1968,27.138283
New Zealand,NZL,1969,25.4998
New Zealand,NZL,1970,28.689983
New Zealand,NZL,1971,28.473053
New Zealand,NZL,1972,24.949749
New Zealand,NZL,1973,28.515676
New Zealand,NZL,1974,28.462118
New Zealand,NZL,1975,26.120039
New Zealand,NZL,1976,27.158802
New Zealand,NZL,1977,28.587791
New Zealand,NZL,1978,26.143412
New Zealand,NZL,1979,28.550493
New Zealand,NZL,1980,29.465336
New Zealand,NZL,1981,27.263578
New Zealand,NZL,1982,29.341333
New Zealand,NZL,1983,29.77925
New Zealand,NZL,1984,26.816755
New Zealand,NZL,1985,29.518625
New Zealand,NZL,1986,27.604992
New Zealand,NZL,1987,31.456327
New Zealand,NZL,1988,29.876312
New Zealand,NZL,1989,29.791145
New Zealand,NZL,1990,30.971035
New Zealand,NZL,1991,27.564476
New Zealand,NZL,1992,25.791922
New Zealand,NZL,1993,25.792532
New Zealand,NZL,1994,24.683756
New Zealand,NZL,1995,27.545383
New Zealand,NZL,1996,28.02834
New Zealand,NZL,1997,25.816761
New Zealand,NZL,1998,25.138594
New Zealand,NZL,1999,25.100405
New Zealand,NZL,2000,23.419624
New Zealand,NZL,2001,22.738117
New Zealand,NZL,2002,22.414646
New Zealand,NZL,2003,23.108465
New Zealand,NZL,2004,22.308317
New Zealand,NZL,2005,21.539768
New Zealand,NZL,2006,20.430897
New Zealand,NZL,2007,20.840836
New Zealand,NZL,2008,19.089678
New Zealand,NZL,2009,19.871801
New Zealand,NZL,2010,19.055809
New Zealand,NZL,2011,18.26331
New Zealand,NZL,2012,17.638077
New Zealand,NZL,2013,17.742203
New Zealand,NZL,2014,16.633757
New Zealand,NZL,2015,17.858566
New Zealand,NZL,2016,17.32646
New Zealand,NZL,2017,16.90254
New Zealand,NZL,2018,16.2614
Nicaragua,NIC,2005,5.492529
Nicaragua,NIC,2006,5.4318233
Nicaragua,NIC,2007,5.9146504
Nicaragua,NIC,2008,6.679601
Nicaragua,NIC,2009,7.875806
Nicaragua,NIC,2010,6.5449142
Nicaragua,NIC,2011,7.930923
Nicaragua,NIC,2012,6.6053977
Nicaragua,NIC,2013,7.515816
Nicaragua,NIC,2014,8.098204
Nicaragua,NIC,2015,8.173755
Nicaragua,NIC,2016,8.292895
Nicaragua,NIC,2017,7.8071957
Nicaragua,NIC,2018,7.972547
Nicaragua,NIC,2019,7.3757668
Nicaragua,NIC,2020,8.669066
Nicaragua,NIC,2021,9.545876
Nicaragua,NIC,2022,7.9000244
North Macedonia,MKD,1991,19.757366
North Macedonia,MKD,1992,16.802685
North Macedonia,MKD,1993,15.122352
North Macedonia,MKD,1994,17.371145
North Macedonia,MKD,1995,18.341343
North Macedonia,MKD,1996,17.219372
North Macedonia,MKD,1997,19.862898
North Macedonia,MKD,1998,18.585943
North Macedonia,MKD,1999,19.150743
North Macedonia,MKD,2000,19.826345
North Macedonia,MKD,2001,17.52404
North Macedonia,MKD,2002,20.315762
North Macedonia,MKD,2003,19.040674
North Macedonia,MKD,2004,19.82081
North Macedonia,MKD,2005,16.049746
North Macedonia,MKD,2006,18.581635
North Macedonia,MKD,2007,19.616402
North Macedonia,MKD,2008,18.597897
North Macedonia,MKD,2009,18.158419
North Macedonia,MKD,2010,21.443022
North Macedonia,MKD,2011,18.201927
North Macedonia,MKD,2012,18.694044
North Macedonia,MKD,2013,17.889158
North Macedonia,MKD,2015,17.62254
North Macedonia,MKD,2016,20.879139
North Macedonia,MKD,2017,17.017979
North Macedonia,MKD,2018,16.662119
North Macedonia,MKD,2019,20.728687
North Macedonia,MKD,2020,19.435726
North Macedonia,MKD,2021,20.133068
North Macedonia,MKD,2022,20.872063
North Macedonia,MKD,2023,20.087605
Norway,NOR,1951,20.997097
Norway,NOR,1952,19.14105
Norway,NOR,1953,17.825813
Norway,NOR,1954,20.01499
Norway,NOR,1955,20.433487
Norway,NOR,1956,20.049702
