Entity,Code,Year,"Age-standardized deaths that are from malignant neoplasms per 100,000 people, in both sexes aged all ages"
Albania,ALB,1987,88.86098
Albania,ALB,1988,99.33253
Albania,ALB,1989,92.8172
Albania,ALB,1992,74.52899
Albania,ALB,1993,66.275505
Albania,ALB,1994,59.959095
Albania,ALB,1995,79.973694
Albania,ALB,1996,89.26425
Albania,ALB,1997,83.35791
Albania,ALB,1998,87.945984
Albania,ALB,1999,91.83543
Albania,ALB,2000,96.299095
Albania,ALB,2001,75.783905
Albania,ALB,2002,85.5631
Albania,ALB,2003,93.94218
Albania,ALB,2004,89.29275
Albania,ALB,2005,81.91079
Albania,ALB,2006,80.33724
Albania,ALB,2007,68.52782
Albania,ALB,2008,75.5324
Albania,ALB,2009,70.734245
Albania,ALB,2010,53.232414
Antigua and Barbuda,ATG,1961,115.36635
Antigua and Barbuda,ATG,1962,106.60261
Antigua and Barbuda,ATG,1963,163.71687
Antigua and Barbuda,ATG,1964,180.86116
Antigua and Barbuda,ATG,1966,131.50122
Antigua and Barbuda,ATG,1969,154.70233
Antigua and Barbuda,ATG,1970,102.91071
Antigua and Barbuda,ATG,1971,140.77502
Antigua and Barbuda,ATG,1972,142.46162
Antigua and Barbuda,ATG,1973,123.539986
Antigua and Barbuda,ATG,1974,116.92481
Antigua and Barbuda,ATG,1975,149.4563
Antigua and Barbuda,ATG,1976,141.67532
Antigua and Barbuda,ATG,1977,159.40036
Antigua and Barbuda,ATG,1978,130.11209
Antigua and Barbuda,ATG,1983,83.3821
Antigua and Barbuda,ATG,1985,128.11398
Antigua and Barbuda,ATG,1986,91.49796
Antigua and Barbuda,ATG,1987,123.762215
Antigua and Barbuda,ATG,1988,65.48825
Antigua and Barbuda,ATG,1989,131.34651
Antigua and Barbuda,ATG,1990,121.93969
Antigua and Barbuda,ATG,1991,108.906494
Antigua and Barbuda,ATG,1992,113.80181
Antigua and Barbuda,ATG,1993,93.06351
Antigua and Barbuda,ATG,1994,147.91576
Antigua and Barbuda,ATG,1995,113.55078
Antigua and Barbuda,ATG,1998,108.58879
Antigua and Barbuda,ATG,1999,112.237434
Antigua and Barbuda,ATG,2000,139.70055
Antigua and Barbuda,ATG,2001,103.12247
Antigua and Barbuda,ATG,2002,109.00469
Antigua and Barbuda,ATG,2003,116.512375
Antigua and Barbuda,ATG,2004,137.18353
Antigua and Barbuda,ATG,2005,96.70364
Antigua and Barbuda,ATG,2006,84.97336
Antigua and Barbuda,ATG,2007,120.95044
Antigua and Barbuda,ATG,2008,104.362305
Antigua and Barbuda,ATG,2009,84.24959
Antigua and Barbuda,ATG,2010,93.226746
Antigua and Barbuda,ATG,2011,87.32486
Antigua and Barbuda,ATG,2012,108.83501
Antigua and Barbuda,ATG,2013,98.85661
Antigua and Barbuda,ATG,2014,135.833
Antigua and Barbuda,ATG,2015,90.01082
Antigua and Barbuda,ATG,2016,105.921684
Antigua and Barbuda,ATG,2017,101.7234
Antigua and Barbuda,ATG,2018,102.260345
Antigua and Barbuda,ATG,2019,109.972145
Antigua and Barbuda,ATG,2020,110.54134
Antigua and Barbuda,ATG,2021,102.09788
Argentina,ARG,1966,150.82845
Argentina,ARG,1967,170.47928
Argentina,ARG,1968,176.38013
Argentina,ARG,1969,175.01361
Argentina,ARG,1970,169.57726
Argentina,ARG,1977,148.90266
Argentina,ARG,1978,150.20009
Argentina,ARG,1979,151.04591
Argentina,ARG,1980,145.42462
Argentina,ARG,1981,155.6042
Argentina,ARG,1982,136.23288
Argentina,ARG,1983,137.06735
Argentina,ARG,1984,141.37157
Argentina,ARG,1985,138.80995
Argentina,ARG,1986,139.67435
Argentina,ARG,1987,142.15051
Argentina,ARG,1988,139.34447
Argentina,ARG,1989,140.06516
Argentina,ARG,1990,137.9083
Argentina,ARG,1991,140.36607
Argentina,ARG,1992,138.44943
Argentina,ARG,1993,136.67656
Argentina,ARG,1994,138.57764
Argentina,ARG,1995,135.53418
Argentina,ARG,1996,139.56091
Argentina,ARG,1997,136.79112
Argentina,ARG,1998,136.17097
Argentina,ARG,1999,134.83795
Argentina,ARG,2000,132.91214
Argentina,ARG,2001,130.4307
Argentina,ARG,2002,127.83384
Argentina,ARG,2003,128.98856
Argentina,ARG,2004,127.10331
Argentina,ARG,2005,127.74961
Argentina,ARG,2006,126.57684
Argentina,ARG,2007,125.32999
Argentina,ARG,2008,121.976166
Argentina,ARG,2009,120.80918
Argentina,ARG,2010,120.1701
Argentina,ARG,2011,117.691765
Argentina,ARG,2012,118.36285
Argentina,ARG,2013,117.91295
Argentina,ARG,2014,116.914795
Argentina,ARG,2015,117.679016
Argentina,ARG,2016,115.73574
Argentina,ARG,2017,114.656685
Argentina,ARG,2018,109.964714
Argentina,ARG,2019,109.623726
Argentina,ARG,2020,102.89489
Argentina,ARG,2021,102.074234
Argentina,ARG,2022,99.48733
Armenia,ARM,1981,99.22305
Armenia,ARM,1982,100.532845
Armenia,ARM,1985,106.7526
Armenia,ARM,1986,101.65236
Armenia,ARM,1987,109.891075
Armenia,ARM,1988,111.17702
Armenia,ARM,1989,113.23124
Armenia,ARM,1990,122.13955
Armenia,ARM,1991,113.65359
Armenia,ARM,1992,109.606766
Armenia,ARM,1993,103.33107
Armenia,ARM,1994,89.93431
Armenia,ARM,1995,95.42001
Armenia,ARM,1996,101.094185
Armenia,ARM,1997,97.70356
Armenia,ARM,1998,100.820984
Armenia,ARM,1999,104.001045
Armenia,ARM,2000,99.131
Armenia,ARM,2001,102.23114
Armenia,ARM,2002,122.2831
Armenia,ARM,2003,124.110214
Armenia,ARM,2006,144.2199
Armenia,ARM,2007,143.3668
Armenia,ARM,2008,146.22844
Armenia,ARM,2009,150.39058
Armenia,ARM,2010,150.66257
Armenia,ARM,2011,148.39795
Armenia,ARM,2012,144.86919
Armenia,ARM,2013,140.99617
Armenia,ARM,2014,142.19801
Armenia,ARM,2015,149.48169
Armenia,ARM,2016,137.46786
Armenia,ARM,2017,132.38078
Armenia,ARM,2018,123.567154
Armenia,ARM,2019,126.19673
Armenia,ARM,2020,127.13761
Armenia,ARM,2021,121.87517
Armenia,ARM,2022,114.12704
Armenia,ARM,2023,98.66456
Australia,AUS,1950,128.31537
Australia,AUS,1951,127.19063
Australia,AUS,1952,130.8823
Australia,AUS,1953,132.42522
Australia,AUS,1954,130.54189
Australia,AUS,1955,130.55373
Australia,AUS,1956,131.91017
Australia,AUS,1957,132.87177
Australia,AUS,1958,128.99219
Australia,AUS,1959,132.79422
Australia,AUS,1960,130.28795
Australia,AUS,1961,130.84761
Australia,AUS,1962,130.99559
Australia,AUS,1963,134.83981
Australia,AUS,1964,135.31796
Australia,AUS,1965,132.28874
Australia,AUS,1966,135.06976
Australia,AUS,1967,135.54832
Australia,AUS,1968,141.0262
Australia,AUS,1969,140.61826
Australia,AUS,1970,144.23683
Australia,AUS,1971,143.48898
Australia,AUS,1972,144.27298
Australia,AUS,1973,146.37866
Australia,AUS,1974,147.98267
Australia,AUS,1975,143.1347
Australia,AUS,1976,144.42438
Australia,AUS,1977,143.75166
Australia,AUS,1978,143.9082
Australia,AUS,1979,141.90459
Australia,AUS,1980,145.89578
Australia,AUS,1981,144.09523
Australia,AUS,1982,146.55339
Australia,AUS,1983,147.87642
Australia,AUS,1984,149.22183
Australia,AUS,1985,149.87178
Australia,AUS,1986,145.98119
Australia,AUS,1987,147.23238
Australia,AUS,1988,146.74718
Australia,AUS,1989,148.4582
Australia,AUS,1990,144.64981
Australia,AUS,1991,144.74876
Australia,AUS,1992,144.1479
Australia,AUS,1993,143.23732
Australia,AUS,1994,145.44772
Australia,AUS,1995,139.44556
Australia,AUS,1996,139.74397
Australia,AUS,1997,135.69733
Australia,AUS,1998,134.47926
Australia,AUS,1999,130.52545
Australia,AUS,2000,129.23418
Australia,AUS,2001,128.43358
Australia,AUS,2002,127.08908
Australia,AUS,2003,123.740364
Australia,AUS,2004,123.02005
Australia,AUS,2006,120.88534
Australia,AUS,2007,116.89924
Australia,AUS,2008,118.58372
Australia,AUS,2009,114.7004
Australia,AUS,2010,114.8152
Australia,AUS,2011,113.50757
Australia,AUS,2012,109.355865
Australia,AUS,2013,108.858215
Australia,AUS,2014,106.231705
Australia,AUS,2015,107.816696
Australia,AUS,2016,104.63585
Australia,AUS,2017,101.130066
Australia,AUS,2018,101.683365
Australia,AUS,2019,102.62302
Australia,AUS,2020,96.778465
Australia,AUS,2021,97.13019
Australia,AUS,2022,96.87366
Australia,AUS,2023,95.090164
Austria,AUT,1955,177.81708
Austria,AUT,1956,180.74956
Austria,AUT,1957,183.02928
Austria,AUT,1958,182.52156
Austria,AUT,1959,181.18207
Austria,AUT,1960,179.162
Austria,AUT,1961,181.41104
Austria,AUT,1962,176.81493
Austria,AUT,1963,179.1259
Austria,AUT,1964,178.38644
Austria,AUT,1965,180.65598
Austria,AUT,1966,179.5397
Austria,AUT,1967,178.76674
Austria,AUT,1968,178.52206
Austria,AUT,1969,174.61613
Austria,AUT,1970,176.23653
Austria,AUT,1971,174.44449
Austria,AUT,1972,171.67715
Austria,AUT,1973,170.54298
Austria,AUT,1974,171.5155
Austria,AUT,1975,167.18039
Austria,AUT,1976,167.18362
Austria,AUT,1977,165.27246
Austria,AUT,1978,163.46968
Austria,AUT,1979,162.36653
Austria,AUT,1980,164.5357
Austria,AUT,1981,161.90685
Austria,AUT,1982,161.16101
Austria,AUT,1983,158.95403
Austria,AUT,1984,161.85666
Austria,AUT,1985,156.33258
Austria,AUT,1986,155.20453
Austria,AUT,1987,156.87125
Austria,AUT,1988,154.9832
Austria,AUT,1989,154.61488
Austria,AUT,1990,154.31914
Austria,AUT,1991,153.83688
Austria,AUT,1992,153.18625
Austria,AUT,1993,153.2687
Austria,AUT,1994,148.10364
Austria,AUT,1995,146.28763
Austria,AUT,1996,143.11415
Austria,AUT,1997,141.60034
Austria,AUT,1998,138.47171
Austria,AUT,1999,137.03441
Austria,AUT,2000,135.19743
Austria,AUT,2001,131.16522
Austria,AUT,2002,130.01958
Austria,AUT,2003,132.09761
Austria,AUT,2004,130.65654
Austria,AUT,2005,126.88228
Austria,AUT,2006,123.77113
Austria,AUT,2007,121.3494
Austria,AUT,2008,123.20219
Austria,AUT,2009,120.74894
Austria,AUT,2010,118.83507
Austria,AUT,2011,118.20728
Austria,AUT,2012,117.719505
Austria,AUT,2013,114.21804
Austria,AUT,2014,114.97315
Austria,AUT,2015,111.45615
Austria,AUT,2016,108.893906
Austria,AUT,2017,106.813774
Austria,AUT,2018,106.57198
Austria,AUT,2019,103.612495
Austria,AUT,2020,103.42078
Austria,AUT,2021,100.462685
Austria,AUT,2022,98.657196
Austria,AUT,2023,96.83458
Azerbaijan,AZE,1981,111.13957
Azerbaijan,AZE,1982,113.927704
Azerbaijan,AZE,1985,108.97555
Azerbaijan,AZE,1986,116.70895
Azerbaijan,AZE,1987,114.6837
Azerbaijan,AZE,1988,112.92163
Azerbaijan,AZE,1989,102.33566
Azerbaijan,AZE,1990,94.91897
Azerbaijan,AZE,1991,91.96009
Azerbaijan,AZE,1992,94.439384
Azerbaijan,AZE,1993,90.34002
Azerbaijan,AZE,1994,89.69133
Azerbaijan,AZE,1995,84.38847
Azerbaijan,AZE,1996,82.50817
Azerbaijan,AZE,1997,84.46083
Azerbaijan,AZE,1998,83.59555
Azerbaijan,AZE,1999,89.0746
Azerbaijan,AZE,2000,83.08109
Azerbaijan,AZE,2001,86.78517
Azerbaijan,AZE,2002,90.4333
Azerbaijan,AZE,2003,96.1075
Azerbaijan,AZE,2004,89.47563
Azerbaijan,AZE,2007,68.63683
Bahamas,BHS,1972,130.07187
Bahamas,BHS,1975,110.2447
Bahamas,BHS,1979,132.4145
Bahamas,BHS,1980,139.74318
Bahamas,BHS,1981,117.00257
Bahamas,BHS,1983,143.75528
Bahamas,BHS,1984,149.54793
Bahamas,BHS,1985,139.00885
Bahamas,BHS,1987,158.91817
Bahamas,BHS,1993,121.850815
Bahamas,BHS,1994,136.10892
Bahamas,BHS,1995,127.103935
Bahamas,BHS,1996,109.094086
Bahamas,BHS,1997,133.76768
Bahamas,BHS,1998,131.39218
Bahamas,BHS,1999,115.576744
Bahamas,BHS,2000,101.184425
Bahamas,BHS,2001,127.80321
Bahamas,BHS,2002,122.46307
Bahamas,BHS,2003,132.39212
Bahamas,BHS,2004,111.24471
Bahamas,BHS,2005,114.51464
Bahamas,BHS,2006,109.80701
Bahamas,BHS,2007,115.72563
Bahamas,BHS,2008,129.77803
Bahamas,BHS,2009,128.74516
Bahamas,BHS,2010,130.02573
Bahamas,BHS,2011,131.04428
Bahamas,BHS,2012,120.13779
Bahamas,BHS,2013,124.722664
Bahamas,BHS,2014,113.90788
Bahamas,BHS,2015,124.90702
Bahamas,BHS,2016,106.32954
Bahrain,BHR,1985,81.90929
Bahrain,BHR,1987,78.31178
Bahrain,BHR,1988,91.51253
Bahrain,BHR,1997,87.68681
Bahrain,BHR,1998,97.99342
Bahrain,BHR,1999,90.540184
Bahrain,BHR,2000,89.122185
Bahrain,BHR,2001,89.679115
Bahrain,BHR,2002,102.67645
Bahrain,BHR,2003,89.81979
Bahrain,BHR,2004,82.96074
Bahrain,BHR,2005,66.90543
Bahrain,BHR,2006,57.690308
Bahrain,BHR,2007,53.162262
Bahrain,BHR,2008,54.314972
Bahrain,BHR,2009,47.396935
Bahrain,BHR,2010,47.710648
Bahrain,BHR,2011,49.087753
Bahrain,BHR,2012,47.57712
Bahrain,BHR,2013,40.94208
Bahrain,BHR,2014,39.960777
Barbados,BRB,1960,117.19292
Barbados,BRB,1961,132.59412
Barbados,BRB,1962,120.18966
Barbados,BRB,1963,126.04849
Barbados,BRB,1964,128.61996
Barbados,BRB,1966,108.30171
Barbados,BRB,1967,128.03181
Barbados,BRB,1968,124.31787
Barbados,BRB,1969,126.146576
Barbados,BRB,1970,106.36079
Barbados,BRB,1971,114.704025
Barbados,BRB,1972,126.66114
Barbados,BRB,1973,132.15605
Barbados,BRB,1974,128.4405
Barbados,BRB,1975,136.78526
Barbados,BRB,1976,127.52821
Barbados,BRB,1977,125.369316
Barbados,BRB,1978,134.40456
Barbados,BRB,1979,132.24907
Barbados,BRB,1980,135.20544
Barbados,BRB,1981,138.376
Barbados,BRB,1982,108.25138
Barbados,BRB,1983,133.62561
Barbados,BRB,1984,125.72625
Barbados,BRB,1985,131.70564
Barbados,BRB,1986,150.01224
Barbados,BRB,1987,151.70897
Barbados,BRB,1988,146.767
Barbados,BRB,1989,144.81305
Barbados,BRB,1990,132.96205
Barbados,BRB,1991,131.19786
Barbados,BRB,1992,138.76897
Barbados,BRB,1993,143.4281
Barbados,BRB,1994,129.98555
Barbados,BRB,1995,123.78582
Barbados,BRB,2000,119.220825
Barbados,BRB,2001,99.10877
Barbados,BRB,2002,115.40658
Barbados,BRB,2003,132.4607
Barbados,BRB,2004,120.7173
Barbados,BRB,2005,125.67703
Barbados,BRB,2006,118.33045
Barbados,BRB,2007,103.22706
Barbados,BRB,2008,117.61334
Barbados,BRB,2009,120.480705
Barbados,BRB,2010,118.13698
Barbados,BRB,2011,116.67128
Barbados,BRB,2012,111.64504
Barbados,BRB,2013,117.405846
Belarus,BLR,1981,111.14326
Belarus,BLR,1982,113.18197
Belarus,BLR,1985,121.78279
Belarus,BLR,1986,124.65792
Belarus,BLR,1987,126.96774
Belarus,BLR,1988,130.9778
Belarus,BLR,1989,136.19632
Belarus,BLR,1990,138.35585
Belarus,BLR,1991,139.20888
Belarus,BLR,1992,144.2959
Belarus,BLR,1993,142.59116
Belarus,BLR,1994,142.11386
Belarus,BLR,1995,145.85295
Belarus,BLR,1996,140.2958
Belarus,BLR,1997,142.35582
Belarus,BLR,1998,141.84708
Belarus,BLR,1999,144.09209
Belarus,BLR,2000,140.26556
Belarus,BLR,2001,138.97752
Belarus,BLR,2002,136.5199
Belarus,BLR,2003,131.54634
Belarus,BLR,2007,125.67381
Belarus,BLR,2008,126.43302
Belarus,BLR,2009,124.18075
Belarus,BLR,2010,124.77399
Belarus,BLR,2011,122.58912
Belarus,BLR,2013,115.38243
Belarus,BLR,2014,114.06927
Belarus,BLR,2018,117.56182
Belgium,BEL,1954,155.69035
Belgium,BEL,1955,157.88737
Belgium,BEL,1956,157.37051
Belgium,BEL,1957,158.7727
Belgium,BEL,1958,160.06854
Belgium,BEL,1959,161.17749
Belgium,BEL,1960,167.3079
Belgium,BEL,1961,165.74046
Belgium,BEL,1962,170.13353
Belgium,BEL,1963,172.1764
Belgium,BEL,1964,167.60376
Belgium,BEL,1965,170.12035
Belgium,BEL,1966,170.79837
Belgium,BEL,1967,171.98877
Belgium,BEL,1968,173.23203
Belgium,BEL,1969,171.86823
Belgium,BEL,1970,171.261
Belgium,BEL,1971,174.24174
Belgium,BEL,1972,173.31131
Belgium,BEL,1973,173.84552
Belgium,BEL,1974,172.23451
Belgium,BEL,1975,174.45
Belgium,BEL,1976,172.31024
Belgium,BEL,1977,173.82922
Belgium,BEL,1978,182.12793
Belgium,BEL,1979,177.76244
Belgium,BEL,1980,178.3569
Belgium,BEL,1981,180.27763
Belgium,BEL,1982,177.11351
Belgium,BEL,1983,177.37054
Belgium,BEL,1984,176.04755
Belgium,BEL,1985,174.71414
Belgium,BEL,1986,172.22366
Belgium,BEL,1987,169.9685
Belgium,BEL,1988,171.06444
Belgium,BEL,1989,169.0051
Belgium,BEL,1990,164.92291
Belgium,BEL,1991,164.05786
Belgium,BEL,1992,164.39563
Belgium,BEL,1993,164.116
Belgium,BEL,1994,162.77193
Belgium,BEL,1995,163.16797
Belgium,BEL,1996,157.72824
Belgium,BEL,1997,158.0214
Belgium,BEL,1998,153.12563
Belgium,BEL,1999,147.81287
Belgium,BEL,2000,143.22777
Belgium,BEL,2001,142.01823
Belgium,BEL,2002,140.13516
Belgium,BEL,2003,135.8446
Belgium,BEL,2004,132.81813
Belgium,BEL,2005,133.25697
Belgium,BEL,2006,129.7918
Belgium,BEL,2007,130.05914
Belgium,BEL,2008,130.75876
Belgium,BEL,2009,127.16798
Belgium,BEL,2010,126.85177
Belgium,BEL,2011,124.89428
Belgium,BEL,2012,121.08854
Belgium,BEL,2013,119.73369
Belgium,BEL,2014,116.273186
Belgium,BEL,2015,114.88518
Belgium,BEL,2016,112.34873
Belgium,BEL,2017,108.330284
Belgium,BEL,2018,103.92921
Belgium,BEL,2019,103.05496
Belgium,BEL,2020,100.320946
Belgium,BEL,2021,98.72862
Belize,BLZ,1964,89.83096
Belize,BLZ,1965,78.63131
Belize,BLZ,1966,69.08078
Belize,BLZ,1967,31.672691
Belize,BLZ,1968,54.69238
Belize,BLZ,1969,62.948936
Belize,BLZ,1970,56.423294
Belize,BLZ,1971,66.62376
Belize,BLZ,1972,98.09433
Belize,BLZ,1973,61.28437
Belize,BLZ,1974,54.908524
Belize,BLZ,1975,71.47674
Belize,BLZ,1976,51.64939
Belize,BLZ,1977,56.33935
Belize,BLZ,1978,75.080696
Belize,BLZ,1979,36.236816
Belize,BLZ,1980,53.13962
Belize,BLZ,1982,63.89572
Belize,BLZ,1983,90.70467
Belize,BLZ,1984,70.36983
Belize,BLZ,1986,41.224262
Belize,BLZ,1987,68.92554
Belize,BLZ,1989,64.269646
Belize,BLZ,1990,55.37249
Belize,BLZ,1991,47.731445
Belize,BLZ,1993,54.45942
Belize,BLZ,1994,71.31174
Belize,BLZ,1995,74.32357
Belize,BLZ,1996,60.519783
Belize,BLZ,1997,108.61166
Belize,BLZ,1998,153.62228
Belize,BLZ,1999,130.76129
Belize,BLZ,2000,109.93022
Belize,BLZ,2001,118.46199
Belize,BLZ,2002,110.87175
Belize,BLZ,2003,100.42758
Belize,BLZ,2004,118.01429
Belize,BLZ,2005,128.02719
Belize,BLZ,2006,117.7461
Belize,BLZ,2007,123.37662
Belize,BLZ,2008,99.611496
Belize,BLZ,2009,95.00478
Belize,BLZ,2010,91.55602
Belize,BLZ,2011,79.11058
Belize,BLZ,2012,88.97187
Belize,BLZ,2013,84.46875
Belize,BLZ,2014,77.70955
Belize,BLZ,2015,89.14409
Belize,BLZ,2016,81.15211
Belize,BLZ,2017,81.26977
Belize,BLZ,2018,81.7445
Belize,BLZ,2019,91.570755
Belize,BLZ,2020,58.349216
Belize,BLZ,2021,90.852684
Belize,BLZ,2022,85.587105
Bosnia and Herzegovina,BIH,1985,121.01588
Bosnia and Herzegovina,BIH,1986,119.14108
Bosnia and Herzegovina,BIH,1987,123.34566
Bosnia and Herzegovina,BIH,1988,129.51222
Bosnia and Herzegovina,BIH,1989,132.05055
Bosnia and Herzegovina,BIH,1990,122.9285
Bosnia and Herzegovina,BIH,1991,129.26761
Bosnia and Herzegovina,BIH,2011,121.29081
Bosnia and Herzegovina,BIH,2014,120.01781
Bosnia and Herzegovina,BIH,2016,132.33192
Bosnia and Herzegovina,BIH,2017,132.2066
Bosnia and Herzegovina,BIH,2018,125.050766
Bosnia and Herzegovina,BIH,2019,125.241776
Bosnia and Herzegovina,BIH,2020,121.42646
Bosnia and Herzegovina,BIH,2021,111.54625
Bosnia and Herzegovina,BIH,2022,108.21859
Bosnia and Herzegovina,BIH,2023,102.51031
Brazil,BRA,1979,82.923874
Brazil,BRA,1980,86.47115
Brazil,BRA,1981,87.50063
Brazil,BRA,1982,88.44186
Brazil,BRA,1983,85.416595
Brazil,BRA,1984,85.79136
Brazil,BRA,1985,86.82642
Brazil,BRA,1986,86.4538
Brazil,BRA,1987,92.411354
Brazil,BRA,1988,92.67017
Brazil,BRA,1989,91.60511
Brazil,BRA,1990,91.79401
Brazil,BRA,1991,91.5159
Brazil,BRA,1992,92.92851
Brazil,BRA,1993,92.94378
Brazil,BRA,1994,93.42433
Brazil,BRA,1995,93.215614
Brazil,BRA,1996,95.04722
Brazil,BRA,1997,95.42938
Brazil,BRA,1998,95.5091
Brazil,BRA,1999,96.409454
Brazil,BRA,2000,97.62093
Brazil,BRA,2001,97.81991
Brazil,BRA,2002,97.643196
Brazil,BRA,2003,97.88953
Brazil,BRA,2004,98.993225
Brazil,BRA,2005,100.17541
Brazil,BRA,2006,101.58261
Brazil,BRA,2007,101.46864
Brazil,BRA,2008,101.44667
Brazil,BRA,2009,100.729225
Brazil,BRA,2010,101.178246
Brazil,BRA,2011,100.29372
Brazil,BRA,2012,100.37613
Brazil,BRA,2013,99.61443
Brazil,BRA,2014,98.7653
Brazil,BRA,2015,99.030106
Brazil,BRA,2016,97.9884
Brazil,BRA,2017,97.40775
Brazil,BRA,2018,96.71574
Brazil,BRA,2019,95.16179
Brazil,BRA,2020,90.76003
Brazil,BRA,2021,93.2947
Brunei,BRN,1996,92.695076
Brunei,BRN,1997,111.81862
Brunei,BRN,1998,114.50113
Brunei,BRN,1999,126.23802
Brunei,BRN,2000,154.48988
Brunei,BRN,2001,124.01388
Brunei,BRN,2002,131.36592
Brunei,BRN,2003,116.733925
Brunei,BRN,2004,137.57257
Brunei,BRN,2005,127.180756
Brunei,BRN,2006,117.98031
Brunei,BRN,2007,117.091194
Brunei,BRN,2008,107.21086
Brunei,BRN,2009,102.2146
Brunei,BRN,2010,115.27734
Brunei,BRN,2011,109.74418
Brunei,BRN,2012,115.10746
Brunei,BRN,2013,121.14529
Brunei,BRN,2014,118.84506
Brunei,BRN,2015,113.98887
Brunei,BRN,2016,97.24269
Brunei,BRN,2017,106.8555
Brunei,BRN,2018,100.14697
Brunei,BRN,2019,101.02397
Bulgaria,BGR,1964,127.28691
Bulgaria,BGR,1965,122.586754
Bulgaria,BGR,1966,124.07843
Bulgaria,BGR,1967,122.20938
Bulgaria,BGR,1968,123.74601
Bulgaria,BGR,1969,119.460205
Bulgaria,BGR,1970,114.81774
Bulgaria,BGR,1971,116.72129
Bulgaria,BGR,1972,116.54238
Bulgaria,BGR,1973,115.77813
Bulgaria,BGR,1974,115.71384
Bulgaria,BGR,1975,111.91372
Bulgaria,BGR,1976,111.22381
Bulgaria,BGR,1977,113.06969
Bulgaria,BGR,1978,112.89358
Bulgaria,BGR,1979,115.61178
Bulgaria,BGR,1980,107.16945
Bulgaria,BGR,1981,114.921875
Bulgaria,BGR,1982,116.84786
Bulgaria,BGR,1983,118.76908
Bulgaria,BGR,1984,120.75362
Bulgaria,BGR,1985,118.9463
Bulgaria,BGR,1986,119.27196
Bulgaria,BGR,1987,122.399376
Bulgaria,BGR,1988,122.03257
Bulgaria,BGR,1989,122.759995
Bulgaria,BGR,1990,119.60021
Bulgaria,BGR,1991,121.84469
Bulgaria,BGR,1992,124.3985
Bulgaria,BGR,1993,124.23384
Bulgaria,BGR,1994,128.23451
Bulgaria,BGR,1995,126.786354
Bulgaria,BGR,1996,126.12098
Bulgaria,BGR,1997,125.69519
Bulgaria,BGR,1998,123.269424
Bulgaria,BGR,1999,123.400566
Bulgaria,BGR,2000,117.230286
Bulgaria,BGR,2001,118.82326
Bulgaria,BGR,2002,120.99652
Bulgaria,BGR,2003,118.88055
Bulgaria,BGR,2004,122.025696
Bulgaria,BGR,2005,132.92325
Bulgaria,BGR,2006,130.92474
Bulgaria,BGR,2007,132.19872
Bulgaria,BGR,2008,133.19725
Bulgaria,BGR,2009,124.987686
Bulgaria,BGR,2010,121.061005
Bulgaria,BGR,2011,121.617615
Bulgaria,BGR,2012,129.12056
Bulgaria,BGR,2013,127.439545
Bulgaria,BGR,2014,126.39739
Bulgaria,BGR,2015,125.227646
Bulgaria,BGR,2016,119.578545
Bulgaria,BGR,2017,119.60365
Bulgaria,BGR,2018,119.17341
Bulgaria,BGR,2019,123.41203
Bulgaria,BGR,2020,123.81476
Bulgaria,BGR,2021,116.41345
Bulgaria,BGR,2022,110.266075
Canada,CAN,1950,138.99007
Canada,CAN,1951,139.26344
Canada,CAN,1952,141.12642
Canada,CAN,1953,141.9818
Canada,CAN,1954,142.49196
Canada,CAN,1955,143.70918
Canada,CAN,1956,143.61813
Canada,CAN,1957,144.03107
Canada,CAN,1958,143.77731
Canada,CAN,1959,142.8462
Canada,CAN,1960,145.7969
Canada,CAN,1961,143.02417
Canada,CAN,1962,145.06271
Canada,CAN,1963,145.10367
Canada,CAN,1964,145.0838
Canada,CAN,1965,144.36794
Canada,CAN,1966,144.83226
Canada,CAN,1967,147.5772
Canada,CAN,1968,147.5507
Canada,CAN,1969,149.35292
Canada,CAN,1970,150.64835
Canada,CAN,1971,147.80153
Canada,CAN,1972,150.4891
Canada,CAN,1973,151.04378
Canada,CAN,1974,150.67735
Canada,CAN,1975,148.24823
Canada,CAN,1976,149.51016
Canada,CAN,1977,148.56206
Canada,CAN,1978,149.48297
Canada,CAN,1979,151.5933
Canada,CAN,1980,151.25217
Canada,CAN,1981,149.604
Canada,CAN,1982,155.49448
Canada,CAN,1983,150.02724
Canada,CAN,1984,152.73323
Canada,CAN,1985,153.98726
Canada,CAN,1986,155.83867
Canada,CAN,1987,155.29715
Canada,CAN,1988,157.52235
Canada,CAN,1989,155.19302
Canada,CAN,1990,154.94478
Canada,CAN,1991,153.40154
Canada,CAN,1992,149.76346
Canada,CAN,1993,148.86331
Canada,CAN,1994,148.30305
Canada,CAN,1995,145.19714
Canada,CAN,1996,147.1152
Canada,CAN,1997,142.06258
Canada,CAN,1998,143.12909
Canada,CAN,1999,141.80484
Canada,CAN,2000,140.57115
Canada,CAN,2001,139.36568
Canada,CAN,2002,138.31282
Canada,CAN,2003,136.31177
Canada,CAN,2004,134.74358
Canada,CAN,2005,131.90208
Canada,CAN,2006,129.06772
Canada,CAN,2007,128.74348
Canada,CAN,2008,126.70974
Canada,CAN,2009,123.87558
Canada,CAN,2010,121.21934
Canada,CAN,2011,118.85915
Canada,CAN,2012,118.39251
Canada,CAN,2013,116.10826
Canada,CAN,2014,115.61198
Canada,CAN,2015,112.35486
Canada,CAN,2016,111.55834
Canada,CAN,2017,109.56867
